Model,Hyperparameter,t0,input,rmse1,rmse7,rmse30
ARIMA,"ARIMA(2, 1, 3)",322,30,0.841423041,1.166296903,6.443056342
ARIMA,"ARIMA(2, 1, 3)",323,30,0.947867137,1.051032351,4.370242883
ARIMA,"ARIMA(2, 1, 3)",330,30,0.704539727,1.152707158,2.847114254
ARIMA,"ARIMA(2, 1, 3)",334,30,0.748084148,1.094165033,4.817596685
ARIMA,"ARIMA(2, 1, 3)",335,30,0.723746613,1.214854327,3.706904921
ARIMA,"ARIMA(2, 1, 3)",338,30,0.731035663,1.444080713,2.190430489
ARIMA,"ARIMA(2, 1, 3)",344,30,0.777495508,1.062502936,2.608045403
ARIMA,"ARIMA(2, 1, 3)",365,30,0.695465178,0.941944259,1.676278061
ARIMA,"ARIMA(2, 1, 3)",377,30,0.519881388,0.92804242,2.133783728
ARIMA,"ARIMA(2, 1, 3)",386,30,1.292283383,1.412125263,2.396694304
ARIMA,"ARIMA(2, 1, 3)",388,30,0.601120399,0.935145101,1.864442532
ARIMA,"ARIMA(2, 1, 3)",390,30,0.713320737,0.837254918,1.79932144
ARIMA,"ARIMA(2, 1, 3)",403,30,0.547801135,0.859334384,1.550630304
ARIMA,"ARIMA(2, 1, 3)",405,30,0.539689597,0.863489679,2.279929032
ARIMA,"ARIMA(2, 1, 3)",410,30,0.573551965,0.745965185,1.384617903
ARIMA,"ARIMA(2, 1, 3)",411,30,0.436255674,0.725428648,1.229604515
ARIMA,"ARIMA(2, 1, 3)",412,30,0.505820252,0.658990498,3.25173603
ARIMA,"ARIMA(2, 1, 3)",419,30,0.609449398,1.13952118,1.446848541
ARIMA,"ARIMA(2, 1, 3)",437,30,0.777730512,1.138553318,1.937455462
ARIMA,"ARIMA(2, 1, 3)",440,30,0.686144264,1.173289783,2.245872069
ARIMA,"ARIMA(2, 1, 3)",443,30,0.984090137,1.801326582,2.729718341
ARIMA,"ARIMA(2, 1, 3)",445,30,1.0781389,1.802471418,2.896521276
ARIMA,"ARIMA(2, 1, 3)",447,30,1.59510736,1.782246246,2.809689276
ARIMA,"ARIMA(2, 1, 3)",462,30,0.663712151,1.149173611,2.335428033
ARIMA,"ARIMA(2, 1, 3)",463,30,0.622691769,1.033832447,2.127729305
ARIMA,"ARIMA(2, 1, 3)",475,30,1.511817762,1.42113794,1.235264032
ARIMA,"ARIMA(2, 1, 3)",477,30,0.624421646,1.00114875,1.771439867
ARIMA,"ARIMA(2, 1, 3)",478,30,0.876833264,1.146499855,1.819789287
ARIMA,"ARIMA(2, 1, 3)",481,30,1.03986692,1.169722114,2.045592846
ARIMA,"ARIMA(2, 1, 3)",482,30,0.669952044,0.813154235,1.793404535
ARIMA,"ARIMA(2, 1, 3)",483,30,0.552175524,0.722130134,1.794797208
ARIMA,"ARIMA(2, 1, 3)",485,30,0.942934029,0.841259474,1.835735923
ARIMA,"ARIMA(2, 1, 3)",487,30,0.812132115,0.803334186,2.550522431
ARIMA,"ARIMA(2, 1, 3)",488,30,0.496637063,0.652889277,2.522171715
ARIMA,"ARIMA(2, 1, 3)",495,30,0.746111095,1.224570534,3.158654176
ARIMA,"ARIMA(2, 1, 3)",502,30,0.610074246,1.125173518,3.043347255
ARIMA,"ARIMA(2, 1, 3)",503,30,0.446696199,1.243924899,3.136470877
ARIMA,"ARIMA(2, 1, 3)",508,30,1.112785372,1.952931665,3.412284961
ARIMA,"ARIMA(2, 1, 3)",511,30,0.789710683,1.959528203,2.639114752
ARIMA,"ARIMA(2, 1, 3)",518,30,1.110769296,2.760705368,28.5352933
ARIMA,"ARIMA(2, 1, 3)",527,30,0.517165601,1.181687315,2.086588858
ARIMA,"ARIMA(2, 1, 3)",530,30,0.470189047,1.707729019,2.746056423
ARIMA,"ARIMA(2, 1, 3)",544,30,1.838618449,2.59194589,6.293083419
ARIMA,"ARIMA(2, 1, 3)",548,30,1.402675965,2.057534026,6.747261772
ARIMA,"ARIMA(2, 1, 3)",552,30,1.330711467,3.374714562,6.489267701
ARIMA,"ARIMA(2, 1, 3)",558,30,2.285034091,3.216041264,4.443448798
ARIMA,"ARIMA(2, 1, 3)",565,30,2.398325507,2.240617735,2.30568889
ARIMA,"ARIMA(2, 1, 3)",572,30,3.977916815,2.056834292,2.038099055
ARIMA,"ARIMA(2, 1, 3)",579,30,0.540816163,1.055135794,2.345064174
ARIMA,"ARIMA(2, 1, 3)",582,30,0.685656586,0.99370291,2.580912806
ARIMA,"ARIMA(2, 1, 3)",585,30,0.628451325,1.203186955,2.958873266
ARIMA,"ARIMA(2, 1, 3)",603,30,0.917006342,1.492636994,2.189652592
ARIMA,"ARIMA(2, 1, 3)",607,30,0.90606076,1.440405371,2.212902555
ARIMA,"ARIMA(2, 1, 3)",616,30,1.042312195,1.111049267,1.708139162
ARIMA,"ARIMA(2, 1, 3)",624,30,0.929635338,0.980452995,2.387806067
ARIMA,"ARIMA(2, 1, 3)",625,30,0.623690099,1.083349936,2.634218585
ARIMA,"ARIMA(2, 1, 3)",628,30,0.601461256,0.991327794,2.971011623
ARIMA,"ARIMA(2, 1, 3)",629,30,0.773459649,1.098478605,2.834356401
ARIMA,"ARIMA(2, 1, 3)",630,30,0.784611957,1.073479138,2.64279644
ARIMA,"ARIMA(2, 1, 3)",634,30,0.762754282,1.111668344,2.674556226
ARIMA,"ARIMA(2, 1, 3)",644,30,0.593387552,1.478169863,2.845740645
ARIMA,"ARIMA(2, 1, 3)",668,30,1.042510275,1.034644274,1.911260247
ARIMA,"ARIMA(2, 1, 3)",670,30,0.602624553,1.007035363,1.652621645
ARIMA,"ARIMA(2, 1, 3)",683,30,0.682645543,1.282279896,1.676960623
ARIMA,"ARIMA(2, 1, 3)",684,30,0.683625935,1.133276965,1.521096
ARIMA,"ARIMA(2, 1, 3)",687,30,1.054342218,1.191377738,3.450048874
ARIMA,"ARIMA(2, 1, 3)",695,30,0.488930017,0.754931518,1.087784494
ARIMA,"ARIMA(2, 1, 3)",700,30,1.171988421,0.975958612,1.130270154
ARIMA,"ARIMA(2, 1, 3)",706,30,0.742063995,1.204185544,2.511040746
ARIMA,"ARIMA(2, 1, 3)",707,30,0.913875981,1.406669293,12.44023476
ARIMA,"ARIMA(2, 1, 3)",716,30,0.484661883,0.61890749,1.368756155
ARIMA,"ARIMA(2, 1, 3)",725,30,1.019022504,1.062966396,1.543074738
ARIMA,"ARIMA(2, 1, 3)",729,30,0.675410556,0.848390709,1.349309998
ARIMA,"ARIMA(2, 1, 3)",738,30,0.482424929,0.703373099,1.017695107
ARIMA,"ARIMA(2, 1, 3)",741,30,0.478404838,0.502070311,1.292454358
ARIMA,"ARIMA(2, 1, 3)",744,30,0.294277715,0.568069049,1.35163897
ARIMA,"ARIMA(2, 1, 3)",747,30,0.385830735,0.63986609,1.347516601
ARIMA,"ARIMA(2, 1, 3)",748,30,0.266516447,0.697247811,1.307466815
ARIMA,"ARIMA(2, 1, 3)",749,30,0.377376296,0.799212055,1.24493534
ARIMA,"ARIMA(2, 1, 3)",755,30,0.759480179,0.915393352,1.156951392
ARIMA,"ARIMA(2, 1, 3)",758,30,0.424713369,0.697088733,2.259008288
ARIMA,"ARIMA(2, 1, 3)",768,30,0.338011663,0.552387946,1.051934071
ARIMA,"ARIMA(2, 1, 3)",772,30,0.416149147,0.681305655,1.286495612
ARIMA,"ARIMA(2, 1, 3)",783,30,0.88519905,0.97358943,1.079058559
ARIMA,"ARIMA(2, 1, 3)",786,30,0.550638376,0.876144911,58.16325247
ARIMA,"ARIMA(2, 1, 3)",788,30,0.358403425,0.816725827,44.0400806
ARIMA,"ARIMA(2, 1, 3)",790,30,0.379797819,0.628111077,1.043097164
ARIMA,"ARIMA(2, 1, 3)",795,30,0.918597309,0.619930085,1.070331045
ARIMA,"ARIMA(2, 1, 3)",798,30,0.487433784,0.807539932,1.095511495
ARIMA,"ARIMA(2, 1, 3)",807,30,0.576088258,1.324553452,1.808107897
ARIMA,"ARIMA(2, 1, 3)",810,30,0.646936585,0.945435245,0.97852984
ARIMA,"ARIMA(2, 1, 3)",818,30,0.629405157,0.606788678,1.189562585
ARIMA,"ARIMA(2, 1, 3)",823,30,0.885248484,0.872456237,1.962154087
ARIMA,"ARIMA(2, 1, 3)",829,30,0.545932018,0.673014189,2.182651454
ARIMA,"ARIMA(2, 1, 3)",838,30,0.994963534,1.638131889,2.766424613
ARIMA,"ARIMA(2, 1, 3)",860,30,1.411919541,1.270154653,1.40910907
ARIMA,"ARIMA(2, 1, 3)",863,30,0.552623464,1.056658496,1.365493482
ARIMA,"ARIMA(2, 1, 3)",866,30,0.751326867,1.04416085,1.448023521
ARIMA,"ARIMA(2, 1, 3)",867,30,2.105049651,1.206310285,1.518923007
ARIMA,"ARIMA(2, 1, 3)",870,30,0.464954357,1.27539549,2.045603143
ARIMA,"ARIMA(2, 1, 3)",873,30,0.68763622,1.472014271,1.920850484
ARIMA,"ARIMA(2, 1, 3)",881,30,1.04760665,1.367364569,3.253613519
ARIMA,"ARIMA(2, 1, 3)",899,30,0.820317047,1.128756295,1.425987304
ARIMA,"ARIMA(2, 1, 3)",900,30,1.955025125,1.607736175,1.421436768
ARIMA,"ARIMA(2, 1, 3)",908,30,0.686269003,1.455297867,1.665329199
ARIMA,"ARIMA(2, 1, 3)",910,30,0.711026341,1.203885555,1.569055988
ARIMA,"ARIMA(2, 1, 3)",912,30,0.939847488,1.025069371,1.420832146
ARIMA,"ARIMA(2, 1, 3)",918,30,0.850651993,1.095699989,2.199777434
ARIMA,"ARIMA(2, 1, 3)",938,30,1.440492882,3.555122631,3.883911541
ARIMA,"ARIMA(2, 1, 3)",949,30,1.244794224,1.929196368,2.183941648
ARIMA,"ARIMA(2, 1, 3)",952,30,1.499502024,1.381699324,1.818852172
ARIMA,"ARIMA(2, 1, 3)",955,30,1.030762849,0.966301963,1.727765197
ARIMA,"ARIMA(2, 1, 3)",961,30,0.755192153,0.771388565,1.437256736
ARIMA,"ARIMA(2, 1, 3)",965,30,0.568191265,0.885643745,2.068771301
ARIMA,"ARIMA(2, 1, 3)",969,30,1.332791869,1.013591393,2.238489621
ARIMA,"ARIMA(2, 1, 3)",990,30,0.741962205,1.870901535,2.262582622
ARIMA,"ARIMA(2, 1, 3)",993,30,2.309253814,1.374139843,1.956878501
ARIMA,"ARIMA(2, 1, 3)",996,30,0.648665534,1.238428948,1.306685563
ARIMA,"ARIMA(2, 1, 3)",999,30,0.904447412,1.489433213,1.538002559
ARIMA,"ARIMA(2, 1, 3)",1000,30,0.396174573,1.639775363,1.874973869
ARIMA,"ARIMA(2, 1, 3)",1007,30,1.055107682,1.123944753,1.275124001
ARIMA,"ARIMA(2, 1, 3)",1009,30,0.598024574,0.63605404,1.503329494
ARIMA,"ARIMA(2, 1, 3)",1010,30,0.584176253,0.718500266,1.568976177
ARIMA,"ARIMA(2, 1, 3)",1025,30,0.815932425,1.171985018,2.468436123
ARIMA,"ARIMA(2, 1, 3)",1030,30,0.73940259,1.025801559,2.310562303
ARIMA,"ARIMA(2, 1, 3)",1041,30,0.749856135,1.196172847,2.335639344
ARIMA,"ARIMA(2, 1, 3)",1043,30,0.48027738,1.040673681,1.971355813
ARIMA,"ARIMA(2, 1, 3)",1046,30,0.737981642,1.144571203,5.117475154
ARIMA,"ARIMA(2, 1, 3)",1047,30,0.643543969,1.162217121,2.15123888
ARIMA,"ARIMA(2, 1, 3)",1053,30,0.741649324,0.8677921,4.342388252
ARIMA,"ARIMA(2, 1, 3)",1060,30,0.454008431,0.879536535,1.735691707
ARIMA,"ARIMA(2, 1, 3)",1061,30,0.720656776,0.956574634,1.774495798
ARIMA,"ARIMA(2, 1, 3)",1069,30,0.442710647,0.724465852,1.44876058
ARIMA,"ARIMA(2, 1, 3)",1076,30,0.96607499,0.791126107,1.503857269
ARIMA,"ARIMA(2, 1, 3)",1079,30,0.58261205,1.037197184,1.954976211
ARIMA,"ARIMA(2, 1, 3)",1090,30,0.743922844,0.857263025,1.65962387
ARIMA,"ARIMA(2, 1, 3)",1092,30,0.562240086,0.884150622,1.846328596
ARIMA,"ARIMA(3, 0, 0)",45,30,0.67527278,0.82961334,2.003124045
ARIMA,"ARIMA(3, 0, 0)",48,30,0.498917067,0.553828858,1.423217152
ARIMA,"ARIMA(3, 0, 0)",50,30,0.378074435,0.44498898,1.303918745
ARIMA,"ARIMA(3, 0, 0)",55,30,0.308336447,0.885788258,1.596700995
ARIMA,"ARIMA(3, 0, 0)",58,30,0.570587513,1.092436411,1.636060786
ARIMA,"ARIMA(3, 0, 0)",68,30,0.478831963,0.615911824,1.130162179
ARIMA,"ARIMA(3, 0, 0)",76,30,0.397017279,1.027060088,1.26962778
ARIMA,"ARIMA(3, 0, 0)",83,30,0.960747763,1.232497911,2.251090624
ARIMA,"ARIMA(3, 0, 0)",89,30,0.692748759,1.285417897,1.615186929
ARIMA,"ARIMA(3, 0, 0)",90,30,0.762563653,1.798738748,2.261879524
ARIMA,"ARIMA(3, 0, 0)",91,30,0.772329682,1.799786067,2.317102266
ARIMA,"ARIMA(3, 0, 0)",103,30,0.798287546,1.066265637,1.509192486
ARIMA,"ARIMA(3, 0, 0)",105,30,0.710648855,0.982467311,1.51284141
ARIMA,"ARIMA(3, 0, 0)",111,30,0.630415857,0.917802652,1.905114734
ARIMA,"ARIMA(3, 0, 0)",112,30,1.002914807,1.105662629,1.623724811
ARIMA,"ARIMA(3, 0, 0)",113,30,0.97634218,1.092475349,1.664191493
ARIMA,"ARIMA(3, 0, 0)",115,30,0.755793915,0.862273317,1.435907185
ARIMA,"ARIMA(3, 0, 0)",117,30,0.794240513,0.819414795,1.420638123
ARIMA,"ARIMA(3, 0, 0)",122,30,0.671180739,0.856850392,1.567401174
ARIMA,"ARIMA(3, 0, 0)",126,30,0.683984284,0.951552954,2.3278189
ARIMA,"ARIMA(3, 0, 0)",128,30,0.714445138,0.994776076,2.125831838
ARIMA,"ARIMA(3, 0, 0)",131,30,0.982133176,1.214776623,1.901160507
ARIMA,"ARIMA(3, 0, 0)",139,30,0.994492709,0.954970365,1.392428125
ARIMA,"ARIMA(3, 0, 0)",143,30,0.929179925,1.170921114,1.87409621
ARIMA,"ARIMA(3, 0, 0)",149,30,0.574607407,0.76207556,1.080296243
ARIMA,"ARIMA(3, 0, 0)",150,30,0.500260008,0.887881324,1.261216035
ARIMA,"ARIMA(3, 0, 0)",153,30,0.811002395,0.818928858,1.672142289
ARIMA,"ARIMA(3, 0, 0)",162,30,0.471521119,0.907719524,1.650452686
ARIMA,"ARIMA(3, 0, 0)",165,30,0.275991125,0.838326346,1.597763885
ARIMA,"ARIMA(3, 0, 0)",171,30,0.461580895,1.146699155,1.854015331
ARIMA,"ARIMA(3, 0, 0)",172,30,1.284448207,1.664067379,1.721279153
ARIMA,"ARIMA(3, 0, 0)",194,30,1.233325854,1.599326602,3.561322565
ARIMA,"ARIMA(3, 0, 0)",197,30,1.431455441,2.256498162,4.684327143
ARIMA,"ARIMA(3, 0, 0)",199,30,1.027643962,1.633154658,3.317741132
ARIMA,"ARIMA(3, 0, 0)",201,30,1.055055667,1.74405064,2.928433971
ARIMA,"ARIMA(3, 0, 0)",202,30,0.812392819,1.51140077,2.697823903
ARIMA,"ARIMA(3, 0, 0)",204,30,1.183481436,2.078518141,3.350618281
ARIMA,"ARIMA(3, 0, 0)",206,30,2.108905755,1.761297766,2.954531861
ARIMA,"ARIMA(3, 0, 0)",212,30,0.642337899,1.721357783,3.841671166
ARIMA,"ARIMA(3, 0, 0)",217,30,0.801037776,2.466037495,7.19470414
ARIMA,"ARIMA(3, 0, 0)",218,30,0.470992329,3.803419949,10.49848516
ARIMA,"ARIMA(3, 0, 0)",235,30,0.736149488,1.662769624,2.854570698
ARIMA,"ARIMA(3, 0, 0)",239,30,1.169926731,1.867597213,2.533398626
ARIMA,"ARIMA(3, 0, 0)",241,30,0.893535766,1.035565656,1.80097342
ARIMA,"ARIMA(3, 0, 0)",245,30,0.906882392,2.317744159,2.517213386
ARIMA,"ARIMA(3, 0, 0)",264,30,1.018056635,1.026763936,1.637444217
ARIMA,"ARIMA(3, 0, 0)",270,30,0.829732539,1.271921333,1.42096784
ARIMA,"ARIMA(3, 0, 0)",274,30,0.717059536,1.657361209,2.47145595
ARIMA,"ARIMA(3, 0, 0)",282,30,0.853653674,1.555020364,3.232793424
ARIMA,"ARIMA(3, 0, 0)",309,30,0.367453337,0.733630992,0.868665916
ARIMA,"ARIMA(3, 0, 0)",310,30,0.305647681,0.699399436,0.864931224
ARIMA,"ARIMA(3, 0, 0)",324,30,0.689414391,0.670102433,1.343962108
ARIMA,"ARIMA(3, 0, 0)",328,30,0.817169049,0.973287242,1.358087443
ARIMA,"ARIMA(3, 0, 0)",334,30,0.699781943,0.768928459,1.097069388
ARIMA,"ARIMA(3, 0, 0)",345,30,0.86971073,0.692434499,2.18218165
ARIMA,"ARIMA(3, 0, 0)",346,30,0.915667323,0.723176271,2.211464696
ARIMA,"ARIMA(3, 0, 0)",354,30,0.897307358,1.244144156,2.253106219
ARIMA,"ARIMA(3, 0, 0)",361,30,0.460947862,0.871878304,1.030569247
ARIMA,"ARIMA(3, 0, 0)",362,30,0.61949834,1.120666437,1.222349383
ARIMA,"ARIMA(3, 0, 0)",382,30,0.597934003,0.963147217,1.39596667
ARIMA,"ARIMA(3, 0, 0)",384,30,0.64593816,0.824777385,1.277418952
ARIMA,"ARIMA(3, 0, 0)",392,30,0.569479016,0.765294508,0.98536051
ARIMA,"ARIMA(3, 0, 0)",394,30,0.520738099,0.709123782,0.933621903
ARIMA,"ARIMA(3, 0, 0)",398,30,0.50753747,0.821614804,1.269081888
ARIMA,"ARIMA(3, 0, 0)",399,30,0.789799897,0.903773596,1.343652863
ARIMA,"ARIMA(3, 0, 0)",400,30,0.522814557,0.736208977,1.412285599
ARIMA,"ARIMA(3, 0, 0)",408,30,0.450297956,0.645486992,2.303974802
ARIMA,"ARIMA(3, 0, 0)",414,30,0.637415064,1.112711861,2.466206868
ARIMA,"ARIMA(3, 0, 0)",419,30,0.597041499,1.254553799,2.177301051
ARIMA,"ARIMA(3, 0, 0)",422,30,0.942363115,1.040654051,2.183683269
ARIMA,"ARIMA(3, 0, 0)",426,30,0.74318914,1.004457184,2.368449992
ARIMA,"ARIMA(3, 0, 0)",431,30,0.958018874,1.4483493,2.597084689
ARIMA,"ARIMA(3, 0, 0)",434,30,0.772065119,1.167514524,2.164289035
ARIMA,"ARIMA(3, 0, 0)",441,30,1.300821521,1.491914452,2.16591333
ARIMA,"ARIMA(3, 0, 0)",442,30,1.268769492,1.816790363,2.748913354
ARIMA,"ARIMA(3, 0, 0)",461,30,0.83146717,1.352440143,2.41064296
ARIMA,"ARIMA(3, 0, 0)",479,30,0.588960265,1.115426494,1.40891673
ARIMA,"ARIMA(3, 0, 0)",491,30,0.874913664,0.637183771,1.07806056
ARIMA,"ARIMA(3, 0, 0)",500,30,0.529232216,0.748683868,1.591423025
ARIMA,"ARIMA(3, 0, 0)",503,30,0.461269528,1.110757708,2.49367369
ARIMA,"ARIMA(3, 0, 0)",508,30,0.947519913,1.434996763,1.915104502
ARIMA,"ARIMA(3, 0, 0)",520,30,0.986877202,1.953482469,4.534252827
ARIMA,"ARIMA(3, 0, 0)",523,30,0.766135958,0.80535664,2.1721901
ARIMA,"ARIMA(3, 0, 0)",528,30,0.516565245,0.670344592,2.28594066
ARIMA,"ARIMA(3, 0, 0)",529,30,0.549077523,0.885279878,2.199836444
ARIMA,"ARIMA(3, 0, 0)",537,30,0.735020455,3.800632716,3.566512087
ARIMA,"ARIMA(3, 0, 0)",545,30,1.960851937,3.391636143,8.610906192
ARIMA,"ARIMA(3, 0, 0)",553,30,1.101513154,3.367713835,5.323886501
ARIMA,"ARIMA(3, 0, 0)",559,30,2.129378861,1.964519926,1.929317155
ARIMA,"ARIMA(3, 0, 0)",566,30,2.389445206,4.007334463,4.745239939
ARIMA,"ARIMA(3, 0, 0)",571,30,2.675515053,3.473358748,10.83112293
ARIMA,"ARIMA(3, 0, 0)",573,30,1.161600599,1.838004771,5.457963786
ARIMA,"ARIMA(3, 0, 0)",574,30,2.909305284,3.12775044,3.878931879
ARIMA,"ARIMA(3, 0, 0)",589,30,0.906969316,2.695604656,5.423022143
ARIMA,"ARIMA(3, 0, 0)",591,30,3.379666251,3.417889391,6.233517139
ARIMA,"ARIMA(3, 0, 0)",596,30,1.203372954,1.022850523,1.86782568
ARIMA,"ARIMA(3, 0, 0)",603,30,0.800133544,1.328485764,1.436596154
ARIMA,"ARIMA(3, 0, 0)",604,30,1.240111976,1.256828136,1.450503975
ARIMA,"ARIMA(3, 0, 0)",605,30,0.732264009,1.01611716,1.39429759
ARIMA,"ARIMA(3, 0, 0)",615,30,1.077595162,1.082347625,2.547208678
ARIMA,"ARIMA(3, 0, 0)",617,30,0.631723553,1.726786044,3.178639452
ARIMA,"ARIMA(3, 0, 0)",636,30,0.849139267,1.068249574,1.749212374
ARIMA,"ARIMA(3, 0, 0)",637,30,0.740356319,1.088330807,1.978779628
ARIMA,"ARIMA(3, 0, 0)",638,30,0.628089276,0.830895075,1.445771226
ARIMA,"ARIMA(3, 0, 0)",640,30,1.091563022,1.016368708,1.383714482
ARIMA,"ARIMA(3, 0, 0)",652,30,0.561034779,0.691822211,0.927175634
ARIMA,"ARIMA(3, 0, 0)",653,30,0.619697753,0.65534858,0.818426642
ARIMA,"ARIMA(3, 0, 0)",656,30,0.35087302,0.738362129,0.903787764
ARIMA,"ARIMA(3, 0, 0)",657,30,0.556088714,0.756082281,0.839502252
ARIMA,"ARIMA(3, 0, 0)",669,30,0.466322773,0.927351921,1.396016481
ARIMA,"ARIMA(3, 0, 0)",671,30,0.585007262,0.902496007,1.266332825
ARIMA,"ARIMA(3, 0, 0)",681,30,0.645768213,1.041629503,1.01593321
ARIMA,"ARIMA(3, 0, 0)",688,30,0.666465412,0.850041096,1.779153585
ARIMA,"ARIMA(3, 0, 0)",699,30,0.638045087,0.836353264,1.120246736
ARIMA,"ARIMA(3, 0, 0)",700,30,1.24675287,0.960717855,1.409738228
ARIMA,"ARIMA(3, 0, 0)",711,30,0.904348528,1.168354654,1.277965345
ARIMA,"ARIMA(3, 0, 0)",716,30,0.44150741,0.64203988,1.482124388
ARIMA,"ARIMA(3, 0, 0)",722,30,0.641948604,1.211254168,1.589902293
ARIMA,"ARIMA(3, 0, 0)",724,30,0.917955812,1.257585708,1.588986386
ARIMA,"ARIMA(3, 0, 0)",727,30,0.685593086,0.717435329,0.89666621
ARIMA,"ARIMA(3, 0, 0)",739,30,0.49280336,0.750625524,0.886436035
ARIMA,"ARIMA(3, 0, 0)",741,30,0.519910045,0.578677343,0.831523808
ARIMA,"ARIMA(3, 0, 0)",749,30,0.382541661,0.579706704,0.687157331
ARIMA,"ARIMA(3, 0, 0)",750,30,0.639731333,0.729532231,0.757304355
ARIMA,"ARIMA(3, 0, 0)",752,30,0.599771373,0.6172548,1.0349147
ARIMA,"ARIMA(3, 0, 0)",754,30,0.655640357,0.850413206,1.07637183
ARIMA,"ARIMA(3, 0, 0)",755,30,0.678925853,0.734497732,0.970164987
ARIMA,"ARIMA(3, 0, 0)",758,30,0.386144036,0.679017094,1.533503366
ARIMA,"ARIMA(3, 0, 0)",759,30,0.401221953,0.69841662,1.631043396
ARIMA,"ARIMA(3, 0, 0)",761,30,0.383717806,0.593572581,1.60788381
ARIMA,"ARIMA(3, 0, 0)",764,30,0.498985428,0.612824405,1.123862475
ARIMA,"ARIMA(3, 0, 0)",766,30,0.263261645,0.536353494,1.322250296
ARIMA,"ARIMA(3, 0, 0)",773,30,0.457930333,0.852293164,1.97132989
ARIMA,"ARIMA(3, 0, 0)",775,30,0.620997714,1.005495035,1.860366339
ARIMA,"ARIMA(3, 0, 0)",776,30,0.609633938,0.937983957,1.688264537
ARIMA,"ARIMA(3, 0, 0)",781,30,0.746054603,0.970907212,1.478987918
ARIMA,"ARIMA(3, 0, 0)",784,30,0.976493012,0.922449643,1.442940082
ARIMA,"ARIMA(3, 0, 0)",802,30,0.653423429,1.297124709,1.83771112
ARIMA,"ARIMA(3, 0, 0)",813,30,0.298923218,0.712130568,1.515214532
ARIMA,"ARIMA(3, 0, 0)",815,30,0.682093162,0.71076826,1.72061458
ARIMA,"ARIMA(3, 0, 0)",817,30,0.689175678,0.723575673,1.323840598
ARIMA,"ARIMA(3, 0, 0)",818,30,0.612351464,0.606496147,1.454641752
ARIMA,"ARIMA(3, 0, 0)",820,30,0.354280584,0.758509026,2.037745045
ARIMA,"ARIMA(3, 0, 0)",824,30,0.795617374,0.934500578,2.464090846
ARIMA,"ARIMA(3, 0, 0)",828,30,0.4483798,0.654983505,1.87972643
ARIMA,"ARIMA(3, 0, 0)",831,30,0.674633409,0.645418709,1.62375369
ARIMA,"ARIMA(3, 0, 0)",832,30,0.372983784,0.842843502,2.285344132
ARIMA,"ARIMA(3, 0, 0)",834,30,0.990862185,1.63127412,3.305841784
ARIMA,"ARIMA(3, 0, 0)",835,30,0.608403595,1.544305992,2.824513119
ARIMA,"ARIMA(3, 0, 0)",837,30,0.551996634,1.519365207,2.726274296
ARIMA,"ARIMA(3, 0, 0)",838,30,0.832241866,1.493111512,2.661548378
ARIMA,"ARIMA(3, 0, 0)",844,30,0.572995254,0.68073529,1.481085623
ARIMA,"ARIMA(3, 0, 0)",845,30,0.597814928,0.817112407,1.807113448
ARIMA,"ARIMA(3, 0, 0)",849,30,0.855488078,1.010499501,2.02217825
ARIMA,"ARIMA(3, 0, 0)",864,30,1.286494277,2.049683507,3.97057419
ARIMA,"ARIMA(3, 0, 0)",870,30,0.480529256,1.313202681,1.737014991
ARIMA,"ARIMA(3, 0, 0)",878,30,1.057414909,1.750075698,3.629139674
ARIMA,"ARIMA(3, 0, 0)",880,30,0.548511306,1.053732891,2.859739053
ARIMA,"ARIMA(3, 0, 0)",887,30,0.823112994,1.170779836,3.129664008
ARIMA,"ARIMA(3, 0, 0)",890,30,0.791072655,1.502264554,3.082380949
ARIMA,"ARIMA(3, 0, 0)",899,30,0.822884793,1.515646688,2.673216779
ARIMA,"ARIMA(3, 0, 0)",900,30,2.095315583,2.069616515,3.511754271
ARIMA,"ARIMA(3, 0, 0)",903,30,0.961001324,0.953702823,2.285640982
ARIMA,"ARIMA(3, 0, 0)",904,30,0.749102883,0.795773786,2.6175283
ARIMA,"ARIMA(3, 0, 0)",907,30,1.220550729,1.410343571,2.619328717
ARIMA,"ARIMA(3, 0, 0)",909,30,0.590492329,1.180126699,3.345687956
ARIMA,"ARIMA(3, 0, 0)",911,30,1.045707228,1.271187304,3.00288568
ARIMA,"ARIMA(3, 0, 0)",913,30,0.549506907,2.053492383,3.870430627
ARIMA,"ARIMA(3, 0, 0)",918,30,0.991195487,0.983592234,2.157646216
ARIMA,"ARIMA(3, 0, 0)",920,30,0.58611425,1.382313633,1.989470028
ARIMA,"ARIMA(3, 0, 0)",927,30,0.776237788,2.38634902,2.233588841
ARIMA,"ARIMA(3, 0, 0)",932,30,1.103315704,2.012431256,2.836860114
ARIMA,"ARIMA(3, 0, 0)",937,30,1.81585665,2.762919221,3.607417865
ARIMA,"ARIMA(3, 0, 0)",954,30,1.351243482,1.540798908,4.082154281
ARIMA,"ARIMA(3, 0, 0)",955,30,1.081507438,1.426986657,4.059223598
ARIMA,"ARIMA(3, 0, 0)",962,30,0.700422535,1.246670164,4.052475359
ARIMA,"ARIMA(3, 0, 0)",963,30,0.630871797,1.090385968,3.641273088
ARIMA,"ARIMA(3, 0, 0)",970,30,0.461934949,0.646421753,1.895530492
ARIMA,"ARIMA(3, 0, 0)",972,30,0.573357255,1.850859304,1.629683174
ARIMA,"ARIMA(3, 0, 0)",981,30,0.785385434,1.919051868,2.160471473
